0.000000;1000.000625;10.000375;10.000375;10.000375;10.000375;10.000375;100.037468;11.000416;11.000416;20.000075;10.000374;8.000075;9.000062;9.000037;30.000000;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
0.175000;1000.037500;10.062500;10.062500;10.062500;10.062500;10.062500;100.476666;11.056250;11.056250;48.203125;10.562500;10.812500;9.513337;9.855562;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.176000;1000.040560;10.063504;10.063504;10.063504;10.063504;10.063504;100.474083;11.057154;11.057154;47.848000;10.547600;10.888000;9.511584;9.852640;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.177000;1000.043740;10.064516;10.064516;10.064516;10.064516;10.064516;100.471491;11.058064;11.058064;47.495125;10.532900;10.964500;9.509833;9.849722;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.178000;1000.047040;10.065536;10.065536;10.065536;10.065536;10.065536;100.468891;11.058982;11.058982;47.144500;10.518400;11.042000;9.508086;9.846810;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.179000;1000.050460;10.066564;10.066564;10.066564;10.066564;10.066564;100.466283;11.059908;11.059908;46.796125;10.504100;11.120500;9.506341;9.843902;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.180000;1000.054000;10.067600;10.067600;10.067600;10.067600;10.067600;100.463667;11.060840;11.060840;46.450000;10.490000;11.200000;9.504600;9.841000;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.181000;1000.057660;10.068644;10.068644;10.068644;10.068644;10.068644;100.461044;11.061780;11.061780;46.106125;10.476100;11.280500;9.502862;9.838103;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.182000;1000.061440;10.069696;10.069696;10.069696;10.069696;10.069696;100.458414;11.062726;11.062726;45.764500;10.462400;11.362000;9.501126;9.835210;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.183000;1000.065340;10.070756;10.070756;10.070756;10.070756;10.070756;100.455777;11.063680;11.063680;45.425125;10.448900;11.444500;9.499393;9.832322;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.184000;1000.069360;10.071824;10.071824;10.071824;10.071824;10.071824;100.453133;11.064642;11.064642;45.088000;10.435600;11.528000;9.497664;9.829440;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.185000;1000.073500;10.072900;10.072900;10.072900;10.072900;10.072900;100.450484;11.065610;11.065610;44.753125;10.422500;11.612500;9.495938;9.826563;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.186000;1000.077760;10.073984;10.073984;10.073984;10.073984;10.073984;100.447828;11.066586;11.066586;44.420500;10.409600;11.698000;9.494214;9.823690;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.187000;1000.082140;10.075076;10.075076;10.075076;10.075076;10.075076;100.445167;11.067568;11.067568;44.090125;10.396900;11.784500;9.492494;9.820823;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.188000;1000.086640;10.076176;10.076176;10.076176;10.076176;10.076176;100.442501;11.068558;11.068558;43.762000;10.384400;11.872000;9.490776;9.817960;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.189000;1000.091260;10.077284;10.077284;10.077284;10.077284;10.077284;100.439829;11.069556;11.069556;43.436125;10.372100;11.960500;9.489062;9.815102;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.190000;1000.096000;10.078400;10.078400;10.078400;10.078400;10.078400;100.437153;11.070560;11.070560;43.112500;10.360000;12.050000;9.487350;9.812250;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.191000;1000.100860;10.079524;10.079524;10.079524;10.079524;10.079524;100.434472;11.071572;11.071572;42.791125;10.348100;12.140500;9.485642;9.809403;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.192000;1000.105840;10.080656;10.080656;10.080656;10.080656;10.080656;100.431788;11.072590;11.072590;42.472000;10.336400;12.232000;9.483936;9.806560;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.193000;1000.110940;10.081796;10.081796;10.081796;10.081796;10.081796;100.429099;11.073616;11.073616;42.155125;10.324900;12.324500;9.482233;9.803722;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.194000;1000.116160;10.082944;10.082944;10.082944;10.082944;10.082944;100.426407;11.074650;11.074650;41.840500;10.313600;12.418000;9.480534;9.800890;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.195000;1000.121500;10.084100;10.084100;10.084100;10.084100;10.084100;100.423712;11.075690;11.075690;41.528125;10.302500;12.512500;9.478838;9.798063;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.196000;1000.126960;10.085264;10.085264;10.085264;10.085264;10.085264;100.421014;11.076738;11.076738;41.218000;10.291600;12.608000;9.477144;9.795240;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.197000;1000.132540;10.086436;10.086436;10.086436;10.086436;10.086436;100.418313;11.077792;11.077792;40.910125;10.280900;12.704500;9.475454;9.792423;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.198000;1000.138240;10.087616;10.087616;10.087616;10.087616;10.087616;100.415610;11.078854;11.078854;40.604500;10.270400;12.802000;9.473766;9.789610;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.199000;1000.144060;10.088804;10.088804;10.088804;10.088804;10.088804;100.412905;11.079924;11.079924;40.301125;10.260100;12.900500;9.472081;9.786802;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
